🔄 IBKR LIVE SYNC STARTED
📊 Symbols: XAUUSD, AAPL, NVDA, TSLA, SPY
⏱️  Update interval: 60 seconds

⏰ 18:33:44 - Syncing IBKR prices... /Users/anubhavarya/star/star-dashboard/ibkr_sync.py:56: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "updated_at": datetime.utcnow().isoformat()
/Users/anubhavarya/star/star-dashboard/ibkr_sync.py:78: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "last_updated": datetime.utcnow().isoformat()
✅ Updated 10 positions | Gold: $4453.34
⏰ 23:30:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.05
⏰ 23:31:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.87
⏰ 23:32:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.94
⏰ 23:33:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.55
⏰ 23:34:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.63
⏰ 23:35:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.32
⏰ 23:37:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.17
⏰ 23:38:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.59
⏰ 23:39:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.41
⏰ 23:40:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.04
⏰ 23:41:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.37
⏰ 23:42:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.42
⏰ 23:43:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.85
⏰ 23:44:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.31
⏰ 23:45:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.02
⏰ 23:46:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.71
⏰ 23:47:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.49
⏰ 23:48:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.41
⏰ 23:49:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.07
⏰ 23:50:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.89
⏰ 23:51:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.60
⏰ 23:52:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.75
⏰ 23:53:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.22
⏰ 23:54:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.67
⏰ 23:55:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.57
⏰ 23:56:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.08
⏰ 23:57:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.09
⏰ 23:58:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.51
⏰ 23:59:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.90
⏰ 00:00:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.13
⏰ 00:01:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.94
⏰ 00:02:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.98
⏰ 00:03:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.51
⏰ 00:04:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.65
⏰ 00:05:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.15
⏰ 00:06:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.01
⏰ 00:07:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.38
⏰ 00:08:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.68
⏰ 00:09:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.59
⏰ 00:10:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.01
⏰ 00:11:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.01
⏰ 00:12:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.19
⏰ 00:13:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.33
⏰ 00:15:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.81
⏰ 00:16:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.57
⏰ 00:17:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.68
⏰ 00:18:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.10
⏰ 00:19:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.03
⏰ 00:20:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.73
⏰ 00:21:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.11
⏰ 00:22:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.76
⏰ 00:23:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.79
⏰ 00:24:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.19
⏰ 00:25:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.80
⏰ 00:26:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.83
⏰ 00:27:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.85
⏰ 00:28:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.27
⏰ 00:29:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.59
⏰ 00:30:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.84
⏰ 00:31:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.34
⏰ 00:32:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.19
⏰ 00:33:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.55
⏰ 00:34:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.90
⏰ 00:35:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.56
⏰ 00:36:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.71
⏰ 00:37:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.86
⏰ 00:38:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.57
⏰ 00:39:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.08
⏰ 00:40:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.26
⏰ 00:41:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.20
⏰ 00:42:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.64
⏰ 00:43:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.52
⏰ 00:44:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.97
⏰ 00:45:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.90
⏰ 00:46:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.30
⏰ 00:47:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.40
⏰ 00:48:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.42
⏰ 00:49:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.01
⏰ 00:50:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.16
⏰ 00:51:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.55
⏰ 00:52:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.04
⏰ 00:53:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.03
⏰ 00:55:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.27
⏰ 00:56:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.24
⏰ 00:57:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.66
⏰ 00:58:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.98
⏰ 00:59:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.09
⏰ 01:00:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.03
⏰ 01:01:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.88
⏰ 01:02:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.73
⏰ 01:03:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.90
⏰ 01:04:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.99
⏰ 01:05:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.85
⏰ 01:06:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.98
⏰ 01:07:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.67
⏰ 01:08:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.46
⏰ 01:09:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.43
⏰ 01:10:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.28
⏰ 01:11:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.23
⏰ 01:12:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.94
⏰ 01:13:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.14
⏰ 01:14:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.43
⏰ 01:15:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.24
⏰ 01:16:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.08
⏰ 01:17:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.67
⏰ 01:18:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.79
⏰ 01:19:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.15
⏰ 01:20:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.35
⏰ 01:21:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.91
⏰ 01:22:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.29
⏰ 01:23:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.93
⏰ 01:24:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.42
⏰ 01:25:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.17
⏰ 01:26:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.78
⏰ 01:27:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.22
⏰ 01:28:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.48
⏰ 01:29:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.86
⏰ 01:30:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.85
⏰ 01:31:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.22
⏰ 01:32:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.55
⏰ 01:33:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.67
⏰ 01:34:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.24
⏰ 01:35:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.41
⏰ 01:36:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.53
⏰ 01:37:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.83
⏰ 01:38:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.82
⏰ 01:39:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.24
⏰ 01:41:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.87
⏰ 01:42:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.70
⏰ 01:43:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.91
⏰ 01:44:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.12
⏰ 01:45:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.21
⏰ 01:46:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.31
⏰ 01:47:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.06
⏰ 01:48:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.04
⏰ 01:49:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.84
⏰ 01:50:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.52
⏰ 01:51:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.36
⏰ 01:52:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.57
⏰ 01:53:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.88
⏰ 01:54:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.18
⏰ 01:55:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.08
⏰ 01:56:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.12
⏰ 01:57:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.64
⏰ 01:58:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.90
⏰ 01:59:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.72
⏰ 02:00:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.39
⏰ 02:01:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.36
⏰ 02:02:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.09
⏰ 02:03:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.58
⏰ 02:04:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.55
⏰ 02:05:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.95
⏰ 02:06:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.87
⏰ 02:07:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.20
⏰ 02:08:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.09
⏰ 02:09:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.24
⏰ 02:10:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.73
⏰ 02:11:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.65
⏰ 02:12:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.28
⏰ 02:13:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.97
⏰ 02:14:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.49
⏰ 02:15:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.88
⏰ 02:16:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.81
⏰ 02:17:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.58
⏰ 02:18:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.25
⏰ 02:19:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.15
⏰ 02:20:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.75
⏰ 02:21:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.69
⏰ 02:22:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.61
⏰ 02:23:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.66
⏰ 02:24:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.14
⏰ 02:25:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.23
⏰ 02:26:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.13
⏰ 02:27:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.88
⏰ 02:28:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.58
⏰ 02:29:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.15
⏰ 02:31:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.54
⏰ 02:32:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.40
⏰ 02:33:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.03
⏰ 02:34:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.60
⏰ 02:35:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.20
⏰ 02:36:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.34
⏰ 02:37:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.07
⏰ 02:38:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.44
⏰ 02:39:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.18
⏰ 02:40:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.74
⏰ 02:41:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.22
⏰ 02:42:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.57
⏰ 02:43:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.34
⏰ 02:44:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.70
⏰ 02:45:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.20
⏰ 02:46:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.57
⏰ 02:47:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.44
⏰ 02:48:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.43
⏰ 02:49:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.54
⏰ 02:50:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.83
⏰ 02:51:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.61
⏰ 02:52:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.53
⏰ 02:53:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.00
⏰ 02:54:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.94
⏰ 02:55:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.57
⏰ 02:56:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.09
⏰ 02:57:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.61
⏰ 02:58:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.69
⏰ 02:59:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.52
⏰ 03:00:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.58
⏰ 03:01:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.47
⏰ 03:02:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.52
⏰ 03:03:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.11
⏰ 03:04:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.77
⏰ 03:05:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.65
⏰ 03:06:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.47
⏰ 03:07:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.98
⏰ 03:08:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.05
⏰ 03:09:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.11
⏰ 03:10:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.50
⏰ 03:11:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.71
⏰ 03:12:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.01
⏰ 03:13:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.36
⏰ 03:14:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.90
⏰ 03:15:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.57
⏰ 03:16:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.94
⏰ 03:17:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.78
⏰ 03:18:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.90
⏰ 03:19:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.32
⏰ 03:20:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.61
⏰ 03:21:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.19
⏰ 03:23:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.13
⏰ 03:24:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.16
⏰ 03:25:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.95
⏰ 03:26:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.83
⏰ 03:27:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.41
⏰ 03:28:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.56
⏰ 03:29:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.76
⏰ 03:30:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.99
⏰ 03:31:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.45
⏰ 03:32:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.39
⏰ 03:33:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.38
⏰ 03:34:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.89
⏰ 03:35:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.03
⏰ 03:36:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.71
⏰ 03:37:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.89
⏰ 03:38:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.16
⏰ 03:39:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.71
⏰ 03:40:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.99
⏰ 03:41:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.22
⏰ 03:42:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.88
⏰ 03:43:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.93
⏰ 03:44:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.08
⏰ 03:45:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.89
⏰ 03:46:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.90
⏰ 03:47:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.26
⏰ 03:48:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.37
⏰ 03:49:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.59
⏰ 03:50:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.46
⏰ 03:51:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.09
⏰ 03:52:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.99
⏰ 03:53:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.81
⏰ 03:54:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.94
⏰ 03:55:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.12
⏰ 03:56:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.71
⏰ 03:57:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.91
⏰ 03:58:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.65
⏰ 03:59:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.62
⏰ 04:00:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.65
⏰ 04:01:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.45
⏰ 04:02:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.28
⏰ 04:03:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.96
⏰ 04:04:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.29
⏰ 04:06:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.38
⏰ 04:07:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.06
⏰ 04:08:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.21
⏰ 04:09:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.14
⏰ 04:10:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.40
⏰ 04:11:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.75
